"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,090741,CME ,00,090 ,  147621,   36086,   13683,     951,   43138,   32081,    4885,   13384,   57434,    6895,   16613,     739,     129,  122081,  116797,   25540,   30824,    5001,   -5622,    4852,    -189,    8157,   -6375,    1614,    1757,    6054,     135,     189,      11,      76,    6117,    6178,   -1116,   -1177,  100.0,   24.4,    9.3,    0.6,   29.2,   21.7,    3.3,    9.1,   38.9,    4.7,   11.3,    0.5,    0.1,   82.7,   79.1,   17.3,   20.9,    106,      8,      6,      5,     17,     14,     11,     17,     28,     10,     14,.,.,     65,     68,    30.2,    22.0,    45.5,    35.3,    29.6,    20.7,    42.9,    33.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,092741,CME ,00,092 ,   75277,   46111,    2628,     182,    1725,   26684,    1316,   16513,   19695,     487,     438,     919,       0,   66772,   51911,    8505,   23366,     665,     464,    -494,       0,     248,    1812,     649,    -262,    -625,    -245,       0,       0,       0,     854,    1097,    -189,    -432,  100.0,   61.3,    3.5,    0.2,    2.3,   35.4,    1.7,   21.9,   26.2,    0.6,    0.6,    1.2,    0.0,   88.7,   69.0,   11.3,   31.0,     57,      7,.,.,.,     18,      5,     11,     13,      5,.,.,      0,     28,     40,    61.1,    21.0,    75.9,    36.0,    60.3,    21.0,    75.2,    36.0,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,096742,CME ,00,096 ,  202065,   58448,   30839,    3050,   50202,   67322,    4567,   39655,   50545,    5610,   11791,    7708,       0,  173323,  169641,   28742,   32424,     161,  -14922,    7666,     180,    2541,  -10146,     237,    7041,    4050,    -429,     -81,     203,       0,   -5433,    1761,    5594,   -1600,  100.0,   28.9,   15.3,    1.5,   24.8,   33.3,    2.3,   19.6,   25.0,    2.8,    5.8,    3.8,    0.0,   85.8,   84.0,   14.2,   16.0,    115,      9,      7,      5,     13,     25,     10,     27,     27,     18,.,      4,      0,     67,     81,    42.2,    27.6,    54.9,    38.5,    41.8,    27.5,    53.6,    37.9,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,097741,CME ,00,097 ,  186158,   75228,   60001,    4522,   32777,   40643,    9175,   30119,   32690,    4385,    3688,    2508,       0,  159894,  153924,   26264,   32234,    2135,     930,   -8640,    -214,     850,    5004,    -267,    2578,    3822,    -651,   -1214,       0,       0,    2012,    -946,     123,    3081,  100.0,   40.4,   32.2,    2.4,   17.6,   21.8,    4.9,   16.2,   17.6,    2.4,    2.0,    1.3,    0.0,   85.9,   82.7,   14.1,   17.3,    112,      5,     11,      5,     18,     20,     11,     28,     25,     17,.,      4,      0,     64,     81,    47.6,    35.6,    56.0,    46.5,    46.8,    33.9,    54.2,    44.2,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,099741,CME ,00,099 ,  528376,   48921,  116287,    4775,  296739,  173758,   25692,   30866,  113046,   11135,   19300,   21349,     261,  437689,  466303,   90687,   62073,   -9020,    1928,   -3752,    -186,   -8436,    3335,    -700,    -154,   -8616,     -15,    -111,    1254,      -6,   -7680,   -8686,   -1340,    -334,  100.0,    9.3,   22.0,    0.9,   56.2,   32.9,    4.9,    5.8,   21.4,    2.1,    3.7,    4.0,    0.0,   82.8,   88.3,   17.2,   11.7,    276,     18,      9,     11,     94,     38,     44,     31,     49,     21,     21,     15,      4,    184,    172,    17.8,    29.1,    28.1,    43.3,    17.2,    29.1,    26.9,    42.8,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,232741,CME ,00,232 ,  130502,   54269,   10274,    3836,   19002,   37150,    2936,   18403,   31361,    4276,    5404,    3632,       0,  108126,   93465,   22376,   37037,    1279,   -2122,     522,     883,    5602,     349,     387,   -1938,    1822,    -946,     973,   -1742,       0,    2839,    1275,   -1560,       4,  100.0,   41.6,    7.9,    2.9,   14.6,   28.5,    2.2,   14.1,   24.0,    3.3,    4.1,    2.8,    0.0,   82.9,   71.6,   17.1,   28.4,     88,      9,      6,      4,     13,     20,      8,     14,     22,     12,.,.,      0,     50,     62,    45.4,    20.1,    59.8,    33.0,    42.1,    20.1,    54.8,    32.7,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,299741,CME ,00,099 ,   31350,       0,   13776,       0,   12646,    6796,    2586,    3428,       0,      31,       0,     727,       5,   18696,   23921,   12654,    7429,     926,       0,     -21,       0,    -458,     -70,     -17,    1686,       0,      21,       0,       0,       0,    1232,     -87,    -306,    1013,  100.0,    0.0,   43.9,    0.0,   40.3,   21.7,    8.2,   10.9,    0.0,    0.1,    0.0,    2.3,    0.0,   59.6,   76.3,   40.4,   23.7,     24,      0,.,      0,     12,      5,      8,      4,      0,.,      0,.,.,     21,     14,    25.5,    59.9,    40.1,    72.4,    22.2,    56.7,    36.6,    67.9,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,089741,CME ,00,089 ,   50213,       0,   30051,     505,   43378,     574,       0,    3616,   14873,     544,     444,    2670,       0,   48487,   49217,    1726,     996,     845,       0,       0,       0,     136,     -22,       0,     674,     854,     343,      -6,       0,       0,    1147,    1175,    -302,    -330,  100.0,    0.0,   59.8,    1.0,   86.4,    1.1,    0.0,    7.2,   29.6,    1.1,    0.9,    5.3,    0.0,   96.6,   98.0,    3.4,    2.0,     37,      0,      6,.,      8,.,      0,     11,      7,.,.,.,      0,     23,     16,    82.3,    64.8,    88.2,    90.0,    82.3,    63.3,    88.2,    87.9,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,095741,CME ,00,095 ,  236584,     508,  126329,     800,  145584,   15730,     325,   78452,   55052,     974,    2754,   23517,       0,  229397,  222727,    7187,   13857,    2792,     -95,     910,       0,    5203,    2258,    -521,   -2806,     119,     673,     210,     -70,       0,    2664,    3369,     128,    -577,  100.0,    0.2,   53.4,    0.3,   61.5,    6.6,    0.1,   33.2,   23.3,    0.4,    1.2,    9.9,    0.0,   97.0,   94.1,    3.0,    5.9,    173,.,     10,.,     29,     13,.,     57,     34,      6,     12,     16,      0,    106,     76,    50.6,    41.6,    63.9,    63.0,    50.6,    41.6,    63.9,    63.0,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,102741,CME ,00,102 ,   21065,     325,    1584,    5703,    1171,    2893,       0,    9316,    8602,     701,     800,     390,       0,   18016,   19873,    3049,    1192,    6167,       0,       0,    5676,     283,    -156,       0,    -206,     -23,     214,     140,      15,       0,    6107,    5726,      60,     441,  100.0,    1.5,    7.5,   27.1,    5.6,   13.7,    0.0,   44.2,   40.8,    3.3,    3.8,    1.9,    0.0,   85.5,   94.3,   14.5,    5.7,     32,.,.,.,.,      4,      0,      7,     11,.,.,.,      0,     17,     19,    63.2,    60.9,    75.2,    78.1,    42.8,    39.2,    51.4,    51.1,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
