"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,090741,CME ,00,090 ,  118508,   13612,   10844,     519,   35448,   24268,    3752,   22513,   38418,    4472,    7539,    6765,     405,   88260,   89443,   30248,   29065,     455,    4305,   -1288,    -588,   -5132,    3403,     505,     688,    -928,      49,    -153,     634,       4,    -322,    1791,     777,   -1336,  100.0,   11.5,    9.2,    0.4,   29.9,   20.5,    3.2,   19.0,   32.4,    3.8,    6.4,    5.7,    0.3,   74.5,   75.5,   25.5,   24.5,     97,      6,      6,.,     12,     16,      4,     13,     32,     10,      7,      5,      4,     48,     70,    34.3,    18.7,    45.2,    31.0,    33.0,    17.2,    42.4,    29.3,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,092741,CME ,00,092 ,   75835,   41467,    1729,       0,    1737,   12132,     246,   22410,   26999,    1175,     453,    4877,       1,   67489,   47159,    8346,   28676,    6150,     674,    -563,      -6,     568,     912,       0,    4339,    1859,    -113,       0,    1546,       1,    5463,    3636,     687,    2514,  100.0,   54.7,    2.3,    0.0,    2.3,   16.0,    0.3,   29.6,   35.6,    1.5,    0.6,    6.4,    0.0,   89.0,   62.2,   11.0,   37.8,     48,      7,.,      0,.,     11,.,      9,     13,      4,.,.,.,     24,     30,    57.1,    32.3,    73.7,    41.9,    56.9,    32.3,    73.1,    41.9,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,096742,CME ,00,096 ,  233339,  109618,   18220,    2377,   44196,   99374,    4069,   36887,   45936,   11950,    1472,    8955,     922,  211491,  191803,   21848,   41536,   12036,    6745,  -11618,     366,   -5617,    8880,    1354,    7866,    7373,    2990,   -2622,    1581,     378,   11460,   11304,     576,     732,  100.0,   47.0,    7.8,    1.0,   18.9,   42.6,    1.7,   15.8,   19.7,    5.1,    0.6,    3.8,    0.4,   90.6,   82.2,    9.4,   17.8,    129,     11,      5,      7,     11,     29,     13,     24,     39,     21,      4,      6,.,     69,    104,    53.9,    25.8,    63.4,    34.6,    53.1,    25.5,    61.4,    34.1,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,097741,CME ,00,097 ,  203113,  101433,    4385,    1933,   35050,   50399,    5626,   28236,   90924,    5348,    2677,    5846,     302,  180605,  164763,   22508,   38350,   -2530,   -3233,     303,     -72,    -656,    1490,       0,    -758,     299,     616,      20,   -2215,     -69,   -4152,     352,    1622,   -2882,  100.0,   49.9,    2.2,    1.0,   17.3,   24.8,    2.8,   13.9,   44.8,    2.6,    1.3,    2.9,    0.1,   88.9,   81.1,   11.1,   18.9,    130,     13,.,      6,     18,     26,      9,     24,     36,     19,      4,      7,.,     74,     92,    40.3,    40.7,    55.2,    48.8,    39.7,    40.7,    53.8,    48.5,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,099741,CME ,00,099 ,  504458,   44616,   90445,    6679,  274114,  156358,   23443,   37046,  130192,    9178,   25367,   22205,     479,  420922,  438979,   83536,   65479,   14629,   10380,   -3440,   -3791,   -4418,    6359,    1353,    6810,    6798,     917,    -608,    2045,      11,   10654,   10252,    3975,    4377,  100.0,    8.8,   17.9,    1.3,   54.3,   31.0,    4.6,    7.3,   25.8,    1.8,    5.0,    4.4,    0.1,   83.4,   87.0,   16.6,   13.0,    287,     18,      9,      9,     85,     39,     47,     27,     65,     21,     25,     19,      5,    182,    187,    20.1,    26.3,    30.6,    38.9,    19.2,    25.8,    28.3,    38.2,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,232741,CME ,00,232 ,  164840,  102763,    2933,    2053,    9485,   53673,    1845,   22933,   47537,    4970,     474,    8522,      88,  144611,  121621,   20229,   43219,    7301,    4309,     245,     327,    1267,     357,     169,    3020,   -2092,    2091,   -1427,    5233,      36,    9792,    6366,   -2491,     935,  100.0,   62.3,    1.8,    1.2,    5.8,   32.6,    1.1,   13.9,   28.8,    3.0,    0.3,    5.2,    0.1,   87.7,   73.8,   12.3,   26.2,    102,     12,.,.,      7,     21,      6,     21,     28,     12,.,     10,.,     50,     75,    56.4,    22.9,    68.5,    36.4,    56.3,    22.8,    67.4,    35.6,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,299741,CME ,00,099 ,   36921,     472,   21852,       0,   14246,    7524,    2190,    5468,       0,       0,     523,     778,       5,   22904,   32349,   14017,    4572,     303,       2,    -102,       0,    -431,     130,     527,     319,       0,       0,       0,       0,       0,     417,     555,    -114,    -252,  100.0,    1.3,   59.2,    0.0,   38.6,   20.4,    5.9,   14.8,    0.0,    0.0,    1.4,    2.1,    0.0,   62.0,   87.6,   38.0,   12.4,     30,.,.,      0,     13,      8,      8,      4,      0,      0,.,.,.,     24,     15,    28.4,    71.1,    40.3,    82.4,    27.5,    69.6,    39.0,    78.8,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,399741,CME ,00,099 ,   26453,       0,    6064,     678,    8954,   11469,    2484,    6941,       0,       0,       0,       0,       0,   19057,   20695,    7396,    5758,     837,       0,      67,     -48,    -851,    -297,    -107,     785,       0,       0,       0,    -419,       0,    -221,    -804,    1058,    1641,  100.0,    0.0,   22.9,    2.6,   33.8,   43.4,    9.4,   26.2,    0.0,    0.0,    0.0,    0.0,    0.0,   72.0,   78.2,   28.0,   21.8,     22,      0,      4,.,      6,      8,      8,      4,      0,      0,      0,      0,      0,     17,     14,    47.3,    57.6,    60.2,    68.7,    44.9,    53.5,    56.7,    62.7,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,089741,CME ,00,089 ,   30818,       0,   15832,       0,   27142,     756,       0,    1569,   12304,       0,     339,     550,       0,   29050,   29442,    1768,    1376,    1329,       0,     159,       0,    1391,      11,       0,    -185,     855,       0,       0,     143,       0,    1206,    1168,     123,     161,  100.0,    0.0,   51.4,    0.0,   88.1,    2.5,    0.0,    5.1,   39.9,    0.0,    1.1,    1.8,    0.0,   94.3,   95.5,    5.7,    4.5,     29,      0,      4,      0,      6,.,      0,      4,     10,      0,.,.,      0,     12,     17,    86.1,    70.4,    92.1,    86.5,    86.1,    70.4,    92.1,    86.5,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,095741,CME ,00,095 ,  192330,    8871,  132532,     386,   99954,    2300,      60,   72272,   20818,     466,    4096,   31152,       0,  186105,  187714,    6225,    4616,  -13940,    1506,  -16311,     -14,  -15985,     400,      13,    3392,   -2054,   -1262,    -380,    4365,       0,  -12730,  -14863,   -1210,     923,  100.0,    4.6,   68.9,    0.2,   52.0,    1.2,    0.0,   37.6,   10.8,    0.2,    2.1,   16.2,    0.0,   96.8,   97.6,    3.2,    2.4,    133,      4,      5,.,     23,      7,.,     35,     32,.,     11,     15,      0,     76,     64,    50.3,    67.9,    65.4,    81.3,    50.3,    67.9,    65.4,    81.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,102741,CME ,00,102 ,   40379,   27978,    2223,    1976,    2102,    1481,      70,    4570,   31703,     803,    1105,     700,       0,   38604,   38956,    1775,    1423,    1128,       0,     112,    1281,     524,     -46,      70,   -1150,    -726,     570,      31,    -108,       0,    1326,    1153,    -198,     -25,  100.0,   69.3,    5.5,    4.9,    5.2,    3.7,    0.2,   11.3,   78.5,    2.0,    2.7,    1.7,    0.0,   95.6,   96.5,    4.4,    3.5,     36,.,.,.,.,.,.,      8,     13,      4,      4,.,      0,     21,     22,    84.4,    76.0,    90.4,    84.7,    79.5,    72.4,    85.0,    79.9,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,112741,CME ,00,112 ,   59718,   43747,     664,       0,    1088,   16551,      12,    9455,   26801,    3137,       0,    6207,      24,   57463,   53396,    2255,    6322,    1035,    1191,      20,       0,     147,   -1038,      12,    -636,   -1436,     587,       0,    3313,    -104,    1197,    1354,    -162,    -319,  100.0,   73.3,    1.1,    0.0,    1.8,   27.7,    0.0,   15.8,   44.9,    5.3,    0.0,   10.4,    0.0,   96.2,   89.4,    3.8,   10.6,     88,      7,.,      0,      4,     21,.,     18,     30,     11,      0,      6,.,     38,     64,    68.7,    37.8,    79.1,    55.3,    68.7,    35.8,    78.9,    53.2,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"SOUTH AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,122741,CME ,00,122 ,   12140,    5432,       0,       0,    5508,    2483,      10,     524,    7702,       0,       0,       0,       0,   11474,   10195,     666,    1945,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   44.7,    0.0,    0.0,   45.4,   20.5,    0.1,    4.3,   63.4,    0.0,    0.0,    0.0,    0.0,   94.5,   84.0,    5.5,   16.0,     22,.,      0,      0,.,.,.,.,     12,      0,      0,      0,      0,      8,     15,    90.0,    46.0,    94.5,    72.8,    90.0,    46.0,    94.4,    72.8,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"DJIA Consolidated - CHICAGO BOARD OF TRADE",181030,2018-10-30,12460+,CBT ,00,124 ,   43677,    9676,   23428,    1330,    9352,     293,     107,   10489,    6991,    2739,    2046,    2550,       0,   35738,   37436,    7939,    6241,   -1154,    2191,   -2746,       9,   -3319,     -75,    -196,     677,     -19,      -6,     100,    1868,     -22,    -566,   -1186,    -588,      32,  100.0,   22.2,   53.6,    3.0,   21.4,    0.7,    0.2,   24.0,   16.0,    6.3,    4.7,    5.8,    0.0,   81.8,   85.7,   18.2,   14.3,     99,     14,     17,      4,     15,.,.,     27,     13,      7,      4,      7,      0,     66,     46,    28.0,    38.3,    41.3,    55.4,    23.5,    37.6,    36.5,    52.6,"($10 X DJIA INDEX)","12460+","CBT ","124 ","F20","FutOnly"
"DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE",181030,2018-10-30,124603,CBT ,00,124 ,   87354,   19352,   46855,    2659,   18703,     585,     214,   20978,   13982,    5478,    4092,    5099,       0,   71476,   74872,   15878,   12482,   -2308,    4382,   -5491,      17,   -6637,    -149,    -392,    1354,     -37,     -12,     199,    3736,     -43,   -1132,   -2371,   -1176,      63,  100.0,   22.2,   53.6,    3.0,   21.4,    0.7,    0.2,   24.0,   16.0,    6.3,    4.7,    5.8,    0.0,   81.8,   85.7,   18.2,   14.3,     99,     14,     17,      4,     15,.,.,     27,     13,      7,      4,      7,      0,     66,     46,    28.0,    38.3,    41.3,    55.4,    23.5,    37.6,    36.5,    52.6,"($5 X DJIA INDEX)","124603","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",181030,2018-10-30,124606,CBT ,00,124 ,   27073,    4011,   21520,       0,   20669,    1426,     326,     405,    2703,       0,       0,     454,       0,   25411,   26429,    1662,     644,     187,       0,       5,       0,      81,     -24,      63,       0,    -223,       0,       0,       0,       0,     144,    -179,      43,     366,  100.0,   14.8,   79.5,    0.0,   76.3,    5.3,    1.2,    1.5,   10.0,    0.0,    0.0,    1.7,    0.0,   93.9,   97.6,    6.1,    2.4,     20,.,      6,      0,      8,.,.,.,.,      0,      0,.,      0,     12,     11,    63.6,    85.4,    88.8,    96.1,    63.6,    85.4,    88.3,    95.5,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,13874+,CME ,00,138 ,  651135,   53504,  132918,   77089,  234431,  178684,   66469,   78152,   76831,   21726,   43564,   37484,    3122,  578057,  594324,   73078,   56811,   16588,   -2670,   -1609,   10271,  -14612,    1707,    6377,    7435,   -1318,    7331,    4183,   -1172,   -1491,   16824,   20096,    -236,   -3508,  100.0,    8.2,   20.4,   11.8,   36.0,   27.4,   10.2,   12.0,   11.8,    3.3,    6.7,    5.8,    0.5,   88.8,   91.3,   11.2,    8.7,    618,     36,     41,     28,    168,     99,    122,     90,    102,     66,     50,     31,     16,    442,    408,     9.6,    17.7,    17.5,    28.9,     8.0,    13.2,    14.0,    22.8,"(S&P 500 INDEX X $250.00)","13874+","CME ","138 ","F20","FutOnly"
"S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,138741,CME ,00,138 ,   53497,   21288,   19530,    1039,    3405,   19502,       0,   11098,    3974,       0,       0,    1368,       0,   36830,   45413,   16667,    8084,    2920,    -427,    3734,      33,    -235,    -106,       0,    3625,    1520,       0,    -117,     -47,       0,    2879,    5134,      41,   -2214,  100.0,   39.8,   36.5,    1.9,    6.4,   36.5,    0.0,   20.7,    7.4,    0.0,    0.0,    2.6,    0.0,   68.8,   84.9,   31.2,   15.1,     40,      7,      9,.,.,.,      0,     11,      6,      0,      0,.,      0,     20,     22,    46.2,    56.4,    57.7,    68.7,    46.2,    56.4,    57.6,    68.7,"(S&P 500 INDEX X $250.00)","138741","CME ","138 ","F20","FutOnly"
"E-MINI S&P ENERGY INDEX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,138749,CME ,00,138 ,   12010,    4811,   10205,       0,    3423,     642,     381,     646,       0,       0,     404,       0,       0,    9665,   11228,    2345,     782,    -905,     853,    -602,       0,   -1743,    -223,     110,     -16,       0,       0,       0,       0,       0,    -796,    -715,    -109,    -190,  100.0,   40.1,   85.0,    0.0,   28.5,    5.3,    3.2,    5.4,    0.0,    0.0,    3.4,    0.0,    0.0,   80.5,   93.5,   19.5,    6.5,     22,      4,      9,      0,      5,.,.,.,      0,      0,.,      0,      0,     12,     11,    56.5,    62.3,    70.2,    84.4,    55.4,    62.3,    68.6,    84.4,"($100 x S&P Select Sector Energy Index price)","138749","CME ","138 ","F20","FutOnly"
"E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,13874A,CME ,00,138 , 2988190,  305666,  711526,  235667, 1161987,  802768,  325489,  381923,  410941,   61975,  224133,  186893,    9296, 2706136, 2744555,  282054,  243635,   68340,    4387,  -11113,   35590,  -71965,    8984,   31968,   43426,   10186,   12278,   20155,   -6971,   -6112,   69727,   74810,   -1387,   -6470,  100.0,   10.2,   23.8,    7.9,   38.9,   26.9,   10.9,   12.8,   13.8,    2.1,    7.5,    6.3,    0.3,   90.6,   91.8,    9.4,    8.2,    617,     34,     43,     23,    169,     98,    122,     89,    102,     63,     50,     31,     15,    436,    404,    10.5,    18.6,    19.1,    30.1,     8.8,    14.4,    15.2,    24.8,"($50 X S&P 500 INDEX)","13874A","CME ","138 ","F20","FutOnly"
"E-MINI S&P FINANCIAL INDEX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,13874C,CME ,00,138 ,   28906,    9004,   24890,       0,   14941,     269,    1724,     734,     374,       0,       0,     384,       0,   26403,   27641,    2503,    1265,    -387,     250,    -692,       0,    -691,       0,     199,     -28,      21,       0,       0,       0,       0,    -270,    -472,    -117,      85,  100.0,   31.1,   86.1,    0.0,   51.7,    0.9,    6.0,    2.5,    1.3,    0.0,    0.0,    1.3,    0.0,   91.3,   95.6,    8.7,    4.4,     22,.,      9,      0,      7,.,.,.,.,      0,      0,.,      0,     10,     14,    76.9,    68.7,    89.8,    87.0,    74.4,    68.7,    84.2,    84.7,"($250 x S&P Select Sector Financial Index price)","13874C","CME ","138 ","F20","FutOnly"
"E-MINI S&P HEALTH CARE INDEX - CHICAGO MERCANTILE EXCHANGE",181030,2018-10-30,13874E,CME ,00,138 ,   16116,    4703,   15493,       1,    6084,     343,       0,    1883,       0,       0,    1288,       0,       0,   13959,   15837,    2157,     279,     275,     557,     542,       0,    -663,       0,       0,     302,       0,       0,       0,       0,       0,     196,     542,      79,    -267,  100.0,   29.2,   96.1,    0.0,   37.8,    2.1,    0.0,   11.7,    0.0,    0.0,    8.0,    0.0,    0.0,   86.6,   98.3,   13.4,    1.7,     29,      4,     12,.,      6,.,      0,      4,      0,      0,.,      0,      0,     17,     13,    56.2,    65.8,    71.1,    89.2,    56.2,    65.8,    71.1,    89.2,"($100 x S&P Select Sector Health Care Index price)","13874E","CME ","138 ","F20","FutOnly"
