"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,090741,CME ,00,090 ,  168795,   34066,   23363,    5196,   42714,   26034,    4007,   19901,   52987,   21859,    7746,    1609,    1254,  136744,  136310,   32051,   32485,    4175,   -1570,    2372,    -467,    2986,   -3852,     312,    1137,    2795,    2982,    -308,    -134,     118,    5191,    4126,   -1016,      49,  100.0,   20.2,   13.8,    3.1,   25.3,   15.4,    2.4,   11.8,   31.4,   13.0,    4.6,    1.0,    0.7,   81.0,   80.8,   19.0,   19.2,    114,      8,      6,      6,     10,     17,      5,     21,     39,     24,      7,      6,      6,     68,     87,    29.5,    22.6,    40.9,    32.4,    28.6,    21.7,    39.7,    30.5,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,092741,CME ,00,092 ,   86580,   61777,    2424,     339,    1175,   16667,     213,   12618,   42053,    1202,     963,    1591,       0,   78287,   64489,    8293,   22091,   -5713,   -6188,     116,      15,      57,   -2776,       0,     635,    -837,    -498,     510,     -34,       0,   -5468,   -4014,    -245,   -1699,  100.0,   71.4,    2.8,    0.4,    1.4,   19.3,    0.2,   14.6,   48.6,    1.4,    1.1,    1.8,    0.0,   90.4,   74.5,    9.6,   25.5,     64,      7,.,.,.,     13,.,      8,     28,      7,.,.,      0,     26,     49,    68.2,    27.4,    77.6,    40.7,    68.2,    27.4,    77.3,    40.7,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,096742,CME ,00,096 ,  314502,  121850,    5317,   19711,   45567,   92237,    5433,   48795,   92998,   38622,    1893,    8343,    4474,  286345,  267135,   28157,   47367,   -3647,     374,     188,    2945,     736,   -1418,    -541,  -10790,   -2835,     733,     -61,    -402,     420,   -6184,    -910,    2537,   -2737,  100.0,   38.7,    1.7,    6.3,   14.5,   29.3,    1.7,   15.5,   29.6,   12.3,    0.6,    2.7,    1.4,   91.0,   84.9,    9.0,   15.1,    135,     11,.,      8,     14,     26,     11,     23,     48,     24,      5,      5,.,     73,    107,    39.0,    18.8,    54.3,    30.1,    37.9,    18.6,    49.7,    27.9,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,097741,CME ,00,097 ,  215754,   73072,    8136,   13134,   37927,   44570,    5995,   33847,   70251,   25103,    2155,    1805,    2278,  193511,  171272,   22243,   44482,   -3857,   -1313,   -1645,    3284,    1863,     -95,      16,   -6636,   -6001,     761,     -50,     730,    -176,   -2251,   -3126,   -1606,    -731,  100.0,   33.9,    3.8,    6.1,   17.6,   20.7,    2.8,   15.7,   32.6,   11.6,    1.0,    0.8,    1.1,   89.7,   79.4,   10.3,   20.6,    131,      9,      5,     10,     20,     21,     10,     28,     38,     25,      4,      6,.,     83,     96,    29.8,    24.7,    41.2,    33.9,    26.4,    24.7,    36.9,    32.6,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,099741,CME ,00,099 ,  615823,   63668,  139003,   37409,  274417,  125815,   34921,   29482,  131034,   59008,   17826,    7526,    7958,  524689,  542672,   91134,   73151,   -5223,   -4614,    7428,    7581,   -1443,   -3133,   -1144,  -10902,  -12174,    2639,   -2776,   -1059,    -271,  -10931,    -134,    5708,   -5089,  100.0,   10.3,   22.6,    6.1,   44.6,   20.4,    5.7,    4.8,   21.3,    9.6,    2.9,    1.2,    1.3,   85.2,   88.1,   14.8,   11.9,    291,     20,     11,     19,     89,     39,     50,     26,     65,     36,     22,     18,     12,    201,    207,    16.8,    30.9,    26.9,    40.7,    15.3,    30.4,    23.5,    39.0,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,232741,CME ,00,232 ,  161808,   86491,    6265,   10051,    7590,   34967,    2587,   18243,   50429,   12449,    1017,     447,    1934,  140363,  119130,   21445,   42678,   -3916,   -9392,    2543,    3728,     871,   -3844,      38,    1260,   -2112,    -828,    -902,     -33,      93,   -5132,    -414,    1216,   -3502,  100.0,   53.5,    3.9,    6.2,    4.7,   21.6,    1.6,   11.3,   31.2,    7.7,    0.6,    0.3,    1.2,   86.7,   73.6,   13.3,   26.4,     97,      9,      7,      9,      6,     15,      4,     13,     40,     19,      4,.,.,     52,     80,    49.9,    18.6,    63.8,    29.9,    47.0,    18.5,    58.3,    29.4,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,299741,CME ,00,099 ,   36084,     482,   17308,       0,   16225,    6263,    2336,    1104,    6247,      84,       0,     771,       5,   20236,   33014,   15848,    3070,      27,     -15,      27,       0,    -116,      -1,      74,     -40,     -55,      83,       0,       0,       0,     -14,     128,      41,    -101,  100.0,    1.3,   48.0,    0.0,   45.0,   17.4,    6.5,    3.1,   17.3,    0.2,    0.0,    2.1,    0.0,   56.1,   91.5,   43.9,    8.5,     30,.,.,      0,     14,      5,      8,.,      5,.,      0,.,.,     23,     18,    26.4,    62.0,    37.3,    78.5,    24.7,    59.3,    35.1,    74.7,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,089741,CME ,00,089 ,   23634,       0,   17799,       9,   10259,     619,       0,   11281,    3052,     116,     450,     100,       0,   22115,   21695,    1519,    1939,    3685,       0,    3025,       0,    -425,     478,       0,    4180,     201,     -26,      40,       0,       0,    3769,    3678,     -84,       7,  100.0,    0.0,   75.3,    0.0,   43.4,    2.6,    0.0,   47.7,   12.9,    0.5,    1.9,    0.4,    0.0,   93.6,   91.8,    6.4,    8.2,     30,      0,      5,.,.,.,      0,     10,      6,.,.,.,      0,     18,     15,    70.0,    71.0,    86.2,    86.1,    69.5,    71.0,    85.7,    86.0,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,095741,CME ,00,095 ,  217252,     686,  117670,    4896,  131401,    2610,       0,   67525,   67661,    2131,    3037,   18369,       0,  209676,  213336,    7576,    3916,    3731,     136,    5677,    -172,    6835,     320,       0,   -3966,   -8428,    1065,     -82,    4587,       0,    3816,    3050,     -85,     681,  100.0,    0.3,   54.2,    2.3,   60.5,    1.2,    0.0,   31.1,   31.1,    1.0,    1.4,    8.5,    0.0,   96.5,   98.2,    3.5,    1.8,    137,.,     11,      4,     22,      6,      0,     38,     35,     11,     10,     12,      0,     83,     69,    55.6,    47.9,    71.0,    71.3,    55.6,    47.8,    71.0,    69.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",180828,2018-08-28,102741,CME ,00,102 ,   46621,   21447,    1864,    6269,       0,   25519,       0,   15650,    7027,     239,    1315,    2555,       3,   44923,   43476,    1698,    3145,    9512,       0,       0,    6249,       0,    1481,       0,    2827,    1179,      88,     110,      35,       0,    9274,    9032,     238,     480,  100.0,   46.0,    4.0,   13.4,    0.0,   54.7,    0.0,   33.6,   15.1,    0.5,    2.8,    5.5,    0.0,   96.4,   93.3,    3.6,    6.7,     44,.,.,.,      0,      7,      0,     11,     14,.,      4,      4,.,     19,     30,    79.8,    69.7,    90.7,    79.2,    67.8,    58.9,    77.1,    67.0,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","Combined"
