"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,090741,CME ,00,090 ,  167005,   72445,       0,      61,   31236,   41581,    5620,   13012,   64407,    6217,   10023,    9516,      15,  138629,  127417,   28376,   39588,   -3163,   12168,       0,      12,    1054,   -3795,      47,  -17661,    1789,     872,     622,   -4082,      -2,   -2888,   -5159,    -275,    1996,  100.0,   43.4,    0.0,    0.0,   18.7,   24.9,    3.4,    7.8,   38.6,    3.7,    6.0,    5.7,    0.0,   83.0,   76.3,   17.0,   23.7,    102,     13,      0,.,     12,     17,      7,     15,     32,     12,      9,      4,.,     57,     68,    36.1,    26.1,    56.7,    39.3,    36.1,    25.8,    54.0,    37.8,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","FutOnly"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,092741,CME ,00,092 ,   67100,   44562,    8059,       0,    1535,   12744,     524,   11062,   22466,    1080,       0,    1875,       0,   58763,   46748,    8337,   20352,    -630,    -561,    6014,       0,     -20,   -3488,    -549,    -920,   -1107,     322,       0,   -1735,       0,   -1728,    -543,    1098,     -87,  100.0,   66.4,   12.0,    0.0,    2.3,   19.0,    0.8,   16.5,   33.5,    1.6,    0.0,    2.8,    0.0,   87.6,   69.7,   12.4,   30.3,     47,      5,      4,      0,.,     11,.,      8,     15,      6,      0,.,      0,     20,     34,    71.9,    23.9,    80.7,    39.4,    71.4,    23.9,    80.1,    39.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","FutOnly"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,096742,CME ,00,096 ,  210800,  101626,    9037,    2508,   42676,   93903,    4173,   33019,   48481,    5963,      72,    9924,     293,  190330,  174282,   20470,   36518,   -1670,    3382,    4081,    -257,   -1681,   -4392,    -922,   -5649,     379,     614,     -15,   -1069,     165,   -4363,   -1401,    2693,    -269,  100.0,   48.2,    4.3,    1.2,   20.2,   44.5,    2.0,   15.7,   23.0,    2.8,    0.0,    4.7,    0.1,   90.3,   82.7,    9.7,   17.3,    115,     10,      5,      4,     10,     28,     10,     26,     29,     18,.,      6,.,     62,     87,    54.7,    27.8,    66.3,    40.3,    54.2,    27.7,    65.0,    40.2,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","FutOnly"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,097741,CME ,00,097 ,  230524,   77114,   70193,    3477,   44855,   20582,   10910,   40632,   87704,    4398,   15945,    2555,      97,  197428,  199916,   33096,   30608,   14300,  -10681,   39740,    2373,   -2086,   -6570,    -466,   12238,  -14257,     164,    1930,   -2573,      96,    3568,   18507,   10732,   -4207,  100.0,   33.5,   30.4,    1.5,   19.5,    8.9,    4.7,   17.6,   38.0,    1.9,    6.9,    1.1,    0.0,   85.6,   86.7,   14.4,   13.3,    115,      4,     11,      4,     19,     16,     11,     25,     29,     16,      5,      6,.,     70,     78,    45.6,    35.4,    54.3,    54.7,    45.5,    34.1,    53.5,    53.4,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","FutOnly"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,099741,CME ,00,099 ,  514545,   41149,  128769,    3123,  304853,  167385,   17733,   29570,  111916,   13823,   17378,   17888,      83,  427712,  460720,   86833,   53825,    8559,     610,   17873,     871,    5065,   -9031,   -1762,     765,    -364,    -670,   -1247,    1053,     -61,    3571,    7909,    4988,     650,  100.0,    8.0,   25.0,    0.6,   59.2,   32.5,    3.4,    5.7,   21.8,    2.7,    3.4,    3.5,    0.0,   83.1,   89.5,   16.9,   10.5,    273,     18,      8,     13,     92,     39,     45,     28,     53,     21,     18,     16,.,    185,    169,    20.1,    31.8,    31.2,    45.2,    19.5,    31.6,    30.1,    45.1,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","FutOnly"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,232741,CME ,00,232 ,  127476,   56286,    6228,    1113,   15963,   34871,    3093,   24362,   35871,    3562,    1955,    4069,      68,  106402,   88875,   21074,   38601,    5048,   10962,    2122,    -420,    2346,   -3895,     239,   -7808,    6904,     -32,     814,     283,      46,    6147,    5247,   -1099,    -199,  100.0,   44.2,    4.9,    0.9,   12.5,   27.4,    2.4,   19.1,   28.1,    2.8,    1.5,    3.2,    0.1,   83.5,   69.7,   16.5,   30.3,     91,     10,      5,.,      6,     20,      5,     22,     21,     11,.,      6,.,     48,     63,    47.3,    24.7,    59.7,    35.1,    45.7,    24.5,    57.2,    34.7,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","FutOnly"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,299741,CME ,00,099 ,   30460,     605,   13878,       0,   13900,    5658,    1811,    1131,    4392,       0,       0,     727,       5,   17452,   26471,   13008,    3989,    2200,       3,     223,       0,    3322,    -518,    -561,     131,    3543,      -2,       0,       0,       0,    2893,    2685,    -693,    -485,  100.0,    2.0,   45.6,    0.0,   45.6,   18.6,    5.9,    3.7,   14.4,    0.0,    0.0,    2.4,    0.0,   57.3,   86.9,   42.7,   13.1,     29,.,.,      0,     15,      5,      7,.,.,      0,      0,.,.,     21,     16,    26.5,    62.9,    37.6,    76.8,    24.1,    62.3,    34.6,    75.1,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","FutOnly"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,399741,CME ,00,099 ,   27563,    5547,    6431,     640,   10938,   10031,    2106,    2437,    2279,       0,       0,       0,       0,   21668,   21487,    5895,    6076,    -789,     -71,     -25,      13,      14,   -2216,      -5,    -564,    1027,       0,       0,       0,       0,    -613,   -1206,    -176,     417,  100.0,   20.1,   23.3,    2.3,   39.7,   36.4,    7.6,    8.8,    8.3,    0.0,    0.0,    0.0,    0.0,   78.6,   78.0,   21.4,   22.0,     21,.,.,.,      7,      7,      7,.,.,      0,      0,      0,      0,     16,     13,    54.4,    54.1,    68.1,    69.4,    52.5,    51.2,    65.5,    65.2,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","FutOnly"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,089741,CME ,00,089 ,   31517,     857,   18503,     500,   18274,    9098,       0,   10400,    1652,       0,     520,     600,       0,   30551,   30353,     966,    1164,   -3500,    -347,  -10156,       0,       0,    7213,     -29,   -3074,    -166,      -3,       0,      72,       0,   -3453,   -3069,     -47,    -431,  100.0,    2.7,   58.7,    1.6,   58.0,   28.9,    0.0,   33.0,    5.2,    0.0,    1.6,    1.9,    0.0,   96.9,   96.3,    3.1,    3.7,     32,.,      4,.,      4,      4,      0,     12,      4,      0,.,.,      0,     20,     13,    67.2,    81.7,    85.5,    92.4,    67.2,    80.1,    85.5,    90.8,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","FutOnly"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,095741,CME ,00,095 ,  160493,    4861,   78339,    1451,   78431,    7896,     517,   61404,   38923,    2720,    4931,   27331,     212,  154527,  157389,    5966,    3104,    9258,    -715,   21439,     444,    5383,   -1658,       3,    5000,  -10093,   -1095,    -703,     840,     211,    8528,   10091,     730,    -833,  100.0,    3.0,   48.8,    0.9,   48.9,    4.9,    0.3,   38.3,   24.3,    1.7,    3.1,   17.0,    0.1,   96.3,   98.1,    3.7,    1.9,    138,.,      9,.,     18,     12,.,     42,     33,      7,     10,     12,.,     76,     76,    57.5,    45.3,    71.7,    63.2,    57.5,    45.2,    70.8,    63.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","FutOnly"
"BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,102741,CME ,00,102 ,   18182,    2154,    1418,    2323,     728,    9108,       0,   10418,    3329,     212,     250,     720,       0,   16085,   17110,    2097,    1072,   -3302,    -460,    1055,     460,     728,   -1173,       0,   -2470,   -1360,   -1756,     150,    -124,       0,   -3348,   -2898,      46,    -404,  100.0,   11.8,    7.8,   12.8,    4.0,   50.1,    0.0,   57.3,   18.3,    1.2,    1.4,    4.0,    0.0,   88.5,   94.1,   11.5,    5.9,     34,.,.,.,      4,      5,      0,     12,      7,.,.,.,      0,     21,     16,    58.7,    73.8,    76.1,    85.4,    55.8,    60.5,    64.4,    72.2,"(CONTRACTS OF BRL 100,000)","102741","CME ","102 ","F15","FutOnly"
"NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,112741,CME ,00,112 ,   29804,    6639,     148,       7,    7087,    5713,       6,   10622,   13793,    1492,     410,    2189,     771,   27034,   24119,    2770,    5685,     164,    2621,     109,       0,      34,    -836,     -17,   -2812,    1576,    -106,     144,    -551,     198,      62,     373,     102,    -209,  100.0,   22.3,    0.5,    0.0,   23.8,   19.2,    0.0,   35.6,   46.3,    5.0,    1.4,    7.3,    2.6,   90.7,   80.9,    9.3,   19.1,     76,      8,.,.,      6,     10,.,     20,     24,      7,.,      4,.,     44,     42,    39.4,    39.0,    56.6,    53.6,    39.4,    34.7,    55.1,    47.1,"(CONTRACTS OF NZD 100,000)","112741","CME ","112 ","F15","FutOnly"
"SOUTH AFRICAN RAND - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,122741,CME ,00,122 ,   14145,    2237,   10860,       0,    8125,    1793,       1,    2851,     182,       0,     180,     115,       0,   13394,   12951,     751,    1194,    -815,       0,       0,       0,    -721,      49,       0,    -434,    -543,       0,      60,    -105,       0,   -1095,    -599,     280,    -216,  100.0,   15.8,   76.8,    0.0,   57.4,   12.7,    0.0,   20.2,    1.3,    0.0,    1.3,    0.8,    0.0,   94.7,   91.6,    5.3,    8.4,     20,.,.,      0,.,.,.,      9,.,      0,.,.,      0,     15,      6,    81.2,    89.5,    88.3,    91.6,    81.2,    89.5,    88.3,    91.6,"(CONTRACTS OF ZAR 500,000)","122741","CME ","122 ","F15","FutOnly"
"DJIA Consolidated - CHICAGO BOARD OF TRADE",190108,2019-01-08,12460+,CBT ,00,124 ,   37228,   11590,   19764,     287,    7233,    1368,     188,   10529,    6078,     735,    1496,    1107,      22,   32078,   29548,    5150,    7680,     364,    1214,   -2398,    -729,     113,     -46,      45,    -659,    1775,     238,     -30,     290,      22,     213,    -804,     152,    1168,  100.0,   31.1,   53.1,    0.8,   19.4,    3.7,    0.5,   28.3,   16.3,    2.0,    4.0,    3.0,    0.1,   86.2,   79.4,   13.8,   20.6,     86,     13,     13,.,     14,.,.,     17,     16,      8,.,      8,.,     54,     47,    43.0,    38.8,    56.4,    56.5,    42.5,    38.8,    55.6,    55.6,"($10 X DJIA INDEX)","12460+","CBT ","124 ","F20","FutOnly"
"DOW JONES INDUSTRIAL AVG- x $5 - CHICAGO BOARD OF TRADE",190108,2019-01-08,124603,CBT ,00,124 ,   74455,   23180,   39528,     573,   14465,    2736,     376,   21057,   12156,    1470,    2991,    2214,      43,   64155,   59096,   10300,   15359,     728,    2427,   -4795,   -1457,     225,     -92,      90,   -1318,    3549,     475,     -60,     579,      43,     425,   -1608,     303,    2336,  100.0,   31.1,   53.1,    0.8,   19.4,    3.7,    0.5,   28.3,   16.3,    2.0,    4.0,    3.0,    0.1,   86.2,   79.4,   13.8,   20.6,     86,     13,     13,.,     14,.,.,     17,     16,      8,.,      8,.,     54,     47,    43.0,    38.8,    56.4,    56.5,    42.5,    38.8,    55.6,    55.6,"($5 X DJIA INDEX)","124603","CBT ","124 ","F20","FutOnly"
