"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,090741,CME ,00,090 ,  163039,   47708,   19238,    4873,   32582,   26437,    3752,   12956,   51459,   21899,    8203,    1186,     873,  132846,  129716,   30193,   33323,   -8703,   -7776,    2462,    -134,   -1663,   -3234,    -521,    1679,   -5804,     463,      97,     -25,      19,   -7835,   -6773,    -868,   -1930,  100.0,   29.3,   11.8,    3.0,   20.0,   16.2,    2.3,    7.9,   31.6,   13.4,    5.0,    0.7,    0.5,   81.5,   79.6,   18.5,   20.4,    109,     10,      4,      7,     10,     17,      5,     19,     36,     24,      8,      5,      4,     66,     83,    32.3,    22.5,    43.6,    33.9,    31.7,    22.3,    41.4,    32.4,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,092741,CME ,00,092 ,   92996,   71509,    2595,     215,    1116,   17796,     283,   11509,   41843,    1160,     453,    1625,       0,   86246,   65518,    6750,   27478,    -888,   -1935,    -125,      31,     -43,     447,     -41,    1119,    -334,    -414,     -12,       0,       0,   -1295,    -436,     407,    -452,  100.0,   76.9,    2.8,    0.2,    1.2,   19.1,    0.3,   12.4,   45.0,    1.2,    0.5,    1.7,    0.0,   92.7,   70.5,    7.3,   29.5,     56,      7,.,.,.,     11,.,     10,     21,      7,.,.,      0,     25,     41,    72.6,    26.5,    81.1,    38.4,    72.6,    26.5,    80.9,    38.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,096742,CME ,00,096 ,  230732,   73906,    8698,   11896,   44518,   81334,    5180,   33778,   43998,   29553,    2219,    7864,    2895,  203945,  191419,   26787,   39313,    -827,   -3549,     -74,       2,    1373,    2654,    -979,    1561,    1563,    -792,     524,     378,     183,   -1678,    2935,     851,   -3762,  100.0,   32.0,    3.8,    5.2,   19.3,   35.3,    2.2,   14.6,   19.1,   12.8,    1.0,    3.4,    1.3,   88.4,   83.0,   11.6,   17.0,    123,      8,      5,      7,     16,     25,     10,     27,     33,     23,      5,      4,.,     72,     93,    37.3,    20.5,    50.8,    31.8,    37.1,    19.9,    46.0,    29.2,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,097741,CME ,00,097 ,  232060,   88888,    3293,    9165,   36743,   43968,    7601,   35060,   89872,   27587,    2693,    2588,    2060,  209797,  186134,   22263,   45926,   -5565,   -5528,      82,     751,    1548,    2202,    -228,   -2082,   -8872,      54,    -129,    -209,     -15,   -5628,   -6235,      63,     670,  100.0,   38.3,    1.4,    3.9,   15.8,   18.9,    3.3,   15.1,   38.7,   11.9,    1.2,    1.1,    0.9,   90.4,   80.2,    9.6,   19.8,    141,     10,      4,      8,     17,     24,     12,     26,     46,     24,      4,     10,      5,     83,    107,    29.0,    25.5,    42.5,    36.3,    27.5,    25.5,    39.5,    33.5,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,099741,CME ,00,099 ,  568317,   45769,  169251,   21370,  274052,  115215,   37956,   33095,  100493,   42865,   18104,    9664,    6136,  479347,  502951,   88970,   65366,    -686,   -9641,    5262,    -375,    4920,     267,   -2131,    -147,   -1149,   -2112,     751,    -283,    -162,   -8896,    -684,    8210,      -2,  100.0,    8.1,   29.8,    3.8,   48.2,   20.3,    6.7,    5.8,   17.7,    7.5,    3.2,    1.7,    1.1,   84.3,   88.5,   15.7,   11.5,    288,     16,     14,     18,     89,     37,     44,     34,     53,     37,     25,     19,     12,    203,    196,    18.1,    36.5,    28.3,    47.0,    17.0,    36.0,    25.7,    45.2,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,232741,CME ,00,232 ,  155281,   87008,    4283,    4669,    6155,   41680,    2428,   19472,   47913,   13494,     638,      42,    1321,  135185,  115831,   20096,   39450,    3574,    5031,    -551,    -875,     767,    1007,   -1100,   -1313,    3134,    1291,    -336,     -20,     -32,    3433,    2853,     141,     721,  100.0,   56.0,    2.8,    3.0,    4.0,   26.8,    1.6,   12.5,   30.9,    8.7,    0.4,    0.0,    0.9,   87.1,   74.6,   12.9,   25.4,     91,     11,.,      7,      5,     17,      5,     17,     34,     24,.,.,.,     54,     76,    48.5,    23.2,    61.1,    33.6,    48.3,    23.0,    58.2,    33.1,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,299741,CME ,00,099 ,   34383,     486,   17742,       0,   16986,    6684,    2316,     527,    2930,       0,       0,     771,       5,   20320,   30448,   14063,    3935,     306,     486,       0,       0,     607,       0,       3,      17,    -331,       0,       0,       0,       0,    1113,    -328,    -807,     634,  100.0,    1.4,   51.6,    0.0,   49.4,   19.4,    6.7,    1.5,    8.5,    0.0,    0.0,    2.2,    0.0,   59.1,   88.6,   40.9,   11.4,     29,.,.,      0,     15,      6,      8,.,.,      0,      0,.,.,     21,     17,    29.9,    65.4,    40.7,    78.3,    27.4,    62.3,    38.1,    74.5,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,399741,CME ,00,099 ,   25695,    3811,    6212,     528,    8622,   11975,    2021,    4049,       0,       0,       0,       0,       0,   19031,   20736,    6664,    4959,   -1317,      54,       0,     -55,     413,    -570,      89,   -1509,    -553,       0,       0,       0,       0,   -1008,   -1089,    -309,    -228,  100.0,   14.8,   24.2,    2.1,   33.6,   46.6,    7.9,   15.8,    0.0,    0.0,    0.0,    0.0,    0.0,   74.1,   80.7,   25.9,   19.3,     20,.,.,.,      6,      8,      8,.,      0,      0,      0,      0,      0,     18,     11,    49.1,    65.7,    63.3,    76.2,    48.0,    61.5,    60.0,    69.9,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,089741,CME ,00,089 ,   26658,       0,   15695,       0,   21982,     154,       0,    2164,    9655,      18,     511,       0,       0,   24675,   25522,    1983,    1136,    -840,       0,      80,       0,    -959,       7,       0,       0,    -684,       6,     -39,       0,       0,    -992,    -591,     152,    -249,  100.0,    0.0,   58.9,    0.0,   82.5,    0.6,    0.0,    8.1,   36.2,    0.1,    1.9,    0.0,    0.0,   92.6,   95.7,    7.4,    4.3,     25,      0,      5,      0,      4,.,      0,      6,      7,.,.,      0,      0,     14,     13,    84.2,    65.1,    89.9,    86.7,    84.2,    65.1,    89.9,    86.7,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",180731,2018-07-31,095741,CME ,00,095 ,  191042,    1435,  103191,    4694,  115620,    4438,     259,   56921,   59718,    1851,    3805,   12562,       0,  184585,  186713,    6457,    4329,   12644,   -4117,    6119,    3660,    5158,   -2793,       1,    6635,    4644,     486,     568,     447,      -3,   12389,   12562,     255,      82,  100.0,    0.8,   54.0,    2.5,   60.5,    2.3,    0.1,   29.8,   31.3,    1.0,    2.0,    6.6,    0.0,   96.6,   97.7,    3.4,    2.3,    137,.,     11,.,     20,      8,.,     37,     33,     13,     14,     11,      0,     86,     69,    58.1,    51.3,    73.1,    68.3,    58.1,    51.3,    73.0,    68.2,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
