"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,090741,CME ,00,090 ,  177478,   60551,   16388,    4693,   34192,   32413,    4504,   17367,   57818,   19742,    7535,    2513,     836,  149420,  138907,   28058,   38571,    -633,     105,    -178,     135,     408,   -1837,     587,   -1591,   -4568,    1817,    -982,      95,      12,     491,   -3937,   -1124,    3304,  100.0,   34.1,    9.2,    2.6,   19.3,   18.3,    2.5,    9.8,   32.6,   11.1,    4.2,    1.4,    0.5,   84.2,   78.3,   15.8,   21.7,    112,     12,.,      8,     11,     19,      6,     16,     37,     23,      7,      7,      4,     66,     87,    36.8,    20.5,    46.5,    31.3,    36.2,    20.3,    44.8,    31.0,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,092741,CME ,00,092 ,   94233,   73844,    2717,     213,    1189,   17148,     324,   10429,   41204,    1338,     465,    1625,       0,   87801,   64569,    6432,   29664,    2429,    3587,    -125,      -6,     101,      90,       0,   -1183,    1210,     161,       0,     -49,       0,    2660,    1281,    -231,    1148,  100.0,   78.4,    2.9,    0.2,    1.3,   18.2,    0.3,   11.1,   43.7,    1.4,    0.5,    1.7,    0.0,   93.2,   68.5,    6.8,   31.5,     56,      7,.,.,.,     11,.,      7,     24,      7,.,.,      0,     23,     43,    73.7,    25.2,    82.5,    37.0,    73.7,    25.2,    82.3,    37.0,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,096742,CME ,00,096 ,  225878,   69793,   10162,   10588,   42238,   76725,    7080,   38140,   41683,   25515,    1230,    7521,    2652,  197235,  181926,   28643,   43952,   11218,   -3622,     678,    2478,     839,    1150,    1198,    9871,    5253,   -1649,     129,     -77,     207,    9451,    9238,    1767,    1980,  100.0,   30.9,    4.5,    4.7,   18.7,   34.0,    3.1,   16.9,   18.5,   11.3,    0.5,    3.3,    1.2,   87.3,   80.5,   12.7,   19.5,    113,      8,      5,      8,     14,     25,     11,     23,     32,     20,.,.,.,     67,     87,    37.2,    20.8,    48.6,    31.2,    36.8,    20.3,    45.5,    28.8,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,097741,CME ,00,097 ,  250893,   81000,    4246,   11318,   33155,   43401,    9459,   64521,  106634,   23983,    3723,    2537,    1919,  229079,  203498,   21814,   47395,   43569,   21133,  -11551,    4168,    -531,    6845,    1887,   10186,   32236,    6356,     282,     947,     534,   44016,   41423,    -447,    2146,  100.0,   32.3,    1.7,    4.5,   13.2,   17.3,    3.8,   25.7,   42.5,    9.6,    1.5,    1.0,    0.8,   91.3,   81.1,    8.7,   18.9,    142,     10,      4,      9,     16,     24,     12,     27,     50,     22,      6,      5,.,     82,    106,    30.8,    24.7,    44.5,    35.1,    29.9,    24.7,    41.8,    33.9,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,099741,CME ,00,099 ,  560086,   58657,  156471,   21556,  265630,  115126,   39181,   32389,  102254,   43303,   19482,   10292,    6102,  486301,  494285,   73785,   65801,   15414,   -1141,   15874,     956,   15143,     113,    1756,   -3022,   -4453,    1641,    -588,    1825,     330,   15076,   18043,     338,   -2629,  100.0,   10.5,   27.9,    3.8,   47.4,   20.6,    7.0,    5.8,   18.3,    7.7,    3.5,    1.8,    1.1,   86.8,   88.3,   13.2,   11.7,    292,     21,      7,     17,     87,     39,     45,     31,     61,     34,     26,     20,     12,    199,    201,    18.4,    35.3,    28.7,    46.4,    17.6,    34.8,    26.1,    44.8,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,232741,CME ,00,232 ,  149415,   77498,    4033,    5764,    6490,   38933,    3662,   22592,   44718,   11231,     910,      26,    1281,  129428,  109648,   19987,   39767,   -3519,   -3352,     540,      51,     166,   -1189,     108,   -1087,   -1229,    -724,     507,     -13,     164,   -4169,   -2293,     650,   -1226,  100.0,   51.9,    2.7,    3.9,    4.3,   26.1,    2.5,   15.1,   29.9,    7.5,    0.6,    0.0,    0.9,   86.6,   73.4,   13.4,   26.6,     88,     10,      4,      8,      7,     15,      5,     18,     30,     20,.,.,.,     51,     72,    46.0,    23.1,    58.4,    33.2,    46.0,    22.8,    55.1,    32.7,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,299741,CME ,00,099 ,   32981,     407,   17765,       0,   15878,    6411,    2313,     510,    1553,       0,       0,     771,       5,   19113,   28818,   13868,    4163,     -85,       1,       0,       0,    -104,     -63,      22,       0,    -550,       0,       0,       0,       0,     -81,    -591,      -4,     506,  100.0,    1.2,   53.9,    0.0,   48.1,   19.4,    7.0,    1.5,    4.7,    0.0,    0.0,    2.3,    0.0,   58.0,   87.4,   42.0,   12.6,     27,.,.,      0,     13,      7,      8,.,.,      0,      0,.,.,     19,     17,    32.0,    68.2,    43.2,    77.9,    29.4,    65.0,    40.1,    74.6,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,399741,CME ,00,099 ,   27480,    3960,    6212,     562,    8169,   12580,    1908,    5491,    1344,       0,       0,       0,       0,   20090,   22606,    7390,    4874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   14.4,   22.6,    2.0,   29.7,   45.8,    6.9,   20.0,    4.9,    0.0,    0.0,    0.0,    0.0,   73.1,   82.3,   26.9,   17.7,     21,.,.,.,      5,      8,      9,.,.,      0,      0,      0,      0,     17,     14,    51.9,    61.3,    65.1,    73.5,    50.9,    58.1,    61.9,    68.9,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,089741,CME ,00,089 ,   27469,       0,   15452,       0,   22382,     121,       0,    2504,   10826,      18,     555,       0,       0,   25459,   26417,    2010,    1052,    5057,       0,    1399,       0,    5086,      -7,       0,    -499,    4119,       3,     455,       0,       0,    5045,    5514,      12,    -457,  100.0,    0.0,   56.3,    0.0,   81.5,    0.4,    0.0,    9.1,   39.4,    0.1,    2.0,    0.0,    0.0,   92.7,   96.2,    7.3,    3.8,     26,      0,      5,      0,      4,.,      0,      7,      7,.,.,      0,      0,     15,     13,    83.1,    65.8,    89.5,    87.2,    83.1,    65.8,    89.5,    87.2,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",180717,2018-07-17,095741,CME ,00,095 ,  155867,    6056,   90751,     836,   90279,    9784,     438,   45826,   38853,    2988,    3486,    7725,      23,  149931,  151398,    5936,    4469,   13175,      81,    7266,    -103,    6839,   -3920,     241,    4622,   10936,    -851,    1058,     471,     -11,   11877,   14031,    1298,    -856,  100.0,    3.9,   58.2,    0.5,   57.9,    6.3,    0.3,   29.4,   24.9,    1.9,    2.2,    5.0,    0.0,   96.2,   97.1,    3.8,    2.9,    138,.,     10,.,     17,     12,.,     36,     37,     11,     10,     13,.,     75,     80,    64.6,    52.1,    75.5,    65.2,    64.6,    52.1,    75.1,    65.1,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
