"CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,090741,CME ,00,090 ,  155932,   40831,    8831,    4592,   34890,   38895,    5291,   11667,   49750,   14546,   16424,     752,      53,  128294,  122709,   27638,   33223,    2665,    -489,    2405,     428,    3844,    2929,   -3228,    -279,   -2012,    1093,     868,     713,      48,    2285,    2376,     380,     289,  100.0,   26.2,    5.7,    2.9,   22.4,   24.9,    3.4,    7.5,   31.9,    9.3,   10.5,    0.5,    0.0,   82.3,   78.7,   17.7,   21.3,    106,      9,      5,      7,     14,     17,     11,     18,     26,     18,     14,.,.,     71,     73,    31.1,    22.2,    44.6,    34.9,    30.2,    20.9,    41.0,    33.6,"(CONTRACTS OF CAD 100,000)","090741","CME ","090 ","F10","Combined"
"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,092741,CME ,00,092 ,   75358,   46188,    3122,     204,    1477,   24872,     667,   16344,   20320,    1194,     438,     919,       0,   66513,   51298,    8845,   24060,    2499,    3279,     119,       5,     140,    2332,   -1045,    -495,     985,       0,     438,       0,       0,    2322,    2396,     177,     103,  100.0,   61.3,    4.1,    0.3,    2.0,   33.0,    0.9,   21.7,   27.0,    1.6,    0.6,    1.2,    0.0,   88.3,   68.1,   11.7,   31.9,     59,      7,.,.,.,     18,.,     12,     15,      6,.,.,      0,     26,     43,    60.2,    19.3,    75.1,    33.4,    59.5,    19.3,    74.3,    33.4,"(CONTRACTS OF CHF 125,000)","092741","CME ","092 ","F10","Combined"
"BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,096742,CME ,00,096 ,  240142,   73781,   25948,   10235,   48069,   78600,    7089,   33075,   43970,   29460,   12269,    7487,     306,  214285,  203095,   25857,   37047,   14848,    4801,   -1823,    2013,   -1714,    1233,    1495,    3931,    7725,    3858,    -149,      86,      15,   14251,   14603,     597,     245,  100.0,   30.7,   10.8,    4.3,   20.0,   32.7,    3.0,   13.8,   18.3,   12.3,    5.1,    3.1,    0.1,   89.2,   84.6,   10.8,   15.4,    122,      9,      8,      9,     11,     28,     12,     25,     31,     25,      7,.,      4,     77,     95,    37.6,    25.7,    52.1,    36.1,    37.1,    23.9,    49.9,    33.3,"(CONTRACTS OF GBP 62,500)","096742","CME ","096 ","F10","Combined"
"JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,097741,CME ,00,097 ,  206343,   74298,   70873,    8310,   33410,   34497,   11680,   26127,   28517,   18648,    4979,    2689,     252,  177705,  175465,   28638,   30878,   -2006,    2882,  -12096,   -1137,   -1185,    8457,     614,    1893,    3438,    -862,   -3633,     180,      45,   -1384,   -1361,    -622,    -645,  100.0,   36.0,   34.3,    4.0,   16.2,   16.7,    5.7,   12.7,   13.8,    9.0,    2.4,    1.3,    0.1,   86.1,   85.0,   13.9,   15.0,    117,      6,     11,     10,     19,     20,     13,     23,     30,     24,.,      6,.,     78,     88,    43.1,    35.0,    51.5,    46.5,    42.4,    32.7,    49.2,    43.5,"(CONTRACTS OF JPY 12,500,000)","097741","CME ","097 ","F10","Combined"
"EURO FX - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,099741,CME ,00,099 ,  590474,   45420,  120792,   17454,  310388,  168883,   31576,   27130,  122454,   40674,   19657,   20426,     664,  492964,  522923,   97510,   67551,    3845,    2171,   -6763,    3581,   -2501,     952,    2606,   -6973,    -538,    4207,   -1513,     330,     -34,    1545,    4341,    2300,    -496,  100.0,    7.7,   20.5,    3.0,   52.6,   28.6,    5.3,    4.6,   20.7,    6.9,    3.3,    3.5,    0.1,   83.5,   88.6,   16.5,   11.4,    292,     18,      8,     15,     99,     39,     48,     30,     57,     31,     23,     17,     11,    206,    191,    16.9,    25.8,    26.6,    38.9,    16.4,    25.7,    25.6,    38.3,"(CONTRACTS OF EUR 125,000)","099741","CME ","099 ","F10","Combined"
"AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,232741,CME ,00,232 ,  143544,   56270,    9503,    5527,   14213,   37164,    3639,   19970,   29506,   13336,    4431,    5262,     218,  117605,  104155,   25939,   39389,    3359,    7264,   -1608,     608,   -6245,    -179,     495,   -2106,     620,     757,     540,    -142,      59,    1373,     610,    1986,    2749,  100.0,   39.2,    6.6,    3.9,    9.9,   25.9,    2.5,   13.9,   20.6,    9.3,    3.1,    3.7,    0.2,   81.9,   72.6,   18.1,   27.4,     89,      9,      6,      8,      8,     21,     10,     16,     22,     17,.,      4,.,     56,     70,    42.8,    19.6,    56.1,    29.5,    40.7,    19.4,    52.3,    28.2,"(CONTRACTS OF AUD 100,000)","232741","CME ","232 ","F10","Combined"
"EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,299741,CME ,00,099 ,   30424,       0,   13797,       0,   13104,    6866,    2603,    1742,       0,      10,       0,     727,       5,   17464,   24008,   12960,    6416,     772,       0,      10,       0,    -372,     335,      -9,    1214,       0,      10,       0,       0,       0,     843,     346,     -71,     426,  100.0,    0.0,   45.3,    0.0,   43.1,   22.6,    8.6,    5.7,    0.0,    0.0,    0.0,    2.4,    0.0,   57.4,   78.9,   42.6,   21.1,     23,      0,.,      0,     13,      5,      8,.,      0,.,      0,.,.,     19,     14,    26.2,    61.8,    40.6,    74.8,    23.2,    58.5,    37.2,    70.3,"(CONTRACTS OF EUR 125,000)","299741","CME ","099 ","F10","Combined"
"EURO FX/JAPANESE YEN XRATE - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,399741,CME ,00,099 ,   26630,    5957,    6086,     651,    9453,   11131,    2192,    1376,    1230,       1,       0,       0,       0,   19630,   21291,    7000,    5339,     235,      77,     -10,      10,      25,     576,      -9,     627,     -18,       1,       0,       0,       0,     731,     550,    -496,    -315,  100.0,   22.4,   22.9,    2.4,   35.5,   41.8,    8.2,    5.2,    4.6,    0.0,    0.0,    0.0,    0.0,   73.7,   80.0,   26.3,   20.0,     21,.,.,.,      7,      8,      7,.,.,.,      0,      0,      0,     16,     14,    51.3,    56.1,    63.0,    71.6,    49.5,    52.5,    59.5,    65.7,"(CONTRACTS OF EUR 125,000)","399741","CME ","099 ","F10","Combined"
"RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,089741,CME ,00,089 ,   49368,       0,   30051,     505,   43242,     596,       0,    2942,   14019,     201,     450,    2670,       0,   47340,   48042,    2028,    1326,    4996,       0,    3007,       0,    5559,     -28,       0,    -793,    1385,     156,       0,      70,       0,    4922,    4590,      74,     406,  100.0,    0.0,   60.9,    1.0,   87.6,    1.2,    0.0,    6.0,   28.4,    0.4,    0.9,    5.4,    0.0,   95.9,   97.3,    4.1,    2.7,     34,      0,      6,.,      7,.,      0,      8,      8,.,.,.,      0,     20,     17,    83.8,    64.7,    89.8,    88.8,    83.8,    63.3,    89.8,    87.3,"(CONTRACTS OF RUB 2,500,000)","089741","CME ","089 ","F15","Combined"
"MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,095741,CME ,00,095 ,  234762,     711,  125184,    1213,  140422,   13472,     846,   80999,   55031,     932,    2544,   23587,       0,  227667,  220265,    7095,   14497,   10265,     -43,    2487,     -50,    1855,    3298,    -651,    8244,    6044,      66,     229,  -10457,       0,    9650,     737,     615,    9528,  100.0,    0.3,   53.3,    0.5,   59.8,    5.7,    0.4,   34.5,   23.4,    0.4,    1.1,   10.0,    0.0,   97.0,   93.8,    3.0,    6.2,    171,      4,      8,.,     29,     12,.,     56,     37,      7,     10,     15,      0,    106,     76,    49.1,    41.8,    61.8,    61.7,    49.1,    41.8,    61.8,    61.6,"(CONTRACTS OF MXN 500,000)","095741","CME ","095 ","F15","Combined"
